stage,arm,actor_source,critic_source,reward_access,seed,profile,disturbance_differential_energy,off_diagonal_response_energy,source_sha256
final,ap_cn_r0,P,N,0,405,canary_eval_d,0.000326587350032925,8.540931018922605e-05,b1b063660fc6bb648dcd142ba433f399c331b334e440db6df1b787539681ab2e
final,ap_cn_r0,P,N,0,406,canary_eval_a,0.00036783070006993863,4.381809619651729e-05,57c3a63d423add1a05282f042ecf4f01bc70cad2651d781d69b151cc8ac7e70e
final,ap_cn_r0,P,N,0,406,canary_eval_b,0.0007275578880882928,8.551657503682446e-05,166d878c116f89f3fa967a47082f92489911c9fede59c387ef8ce61c1e54f871
final,ap_cn_r0,P,N,0,406,canary_eval_c,0.0005046616806585003,5.632272612745472e-05,0bfeda58a332f2b944026932feafbdf0945d2f5d4375f7e9d89c970277064218
final,ap_cn_r0,P,N,0,406,canary_eval_d,0.0003403179667719593,8.472898931067818e-05,aa4f0f421a7fc1ec98db09ae383e836f010f1978332ad598be77d9ffbe91c54d
final,ap_cn_r1,P,N,1,401,canary_eval_a,0.00036193838467336756,4.306252340655886e-05,0a00de856e0848bab092e3c115caaf2769bc620cb5ee3ce170ccc764065e1b48
final,ap_cn_r1,P,N,1,401,canary_eval_b,0.0006397202983400237,8.070959681043152e-05,5563128034232adc1e045201f6933c9498761dd502850c9953dd5b54835b99c3
final,ap_cn_r1,P,N,1,401,canary_eval_c,0.0007176982988967204,5.9186156988028316e-05,bcaf1f59200559d7990b6e2dd0ba24f346d48188bc2ec35a41058fafa5dda680
final,ap_cn_r1,P,N,1,401,canary_eval_d,0.0003310220577705914,7.561430993528886e-05,4067adde61d3785d73a1e4ff115abd2b6ef68bab4838ad0af0930180473397be
final,ap_cn_r1,P,N,1,402,canary_eval_a,0.0002691432223758633,4.609186534513915e-05,18f735c721b802c316b52787455cfffdc07ab7f6229bddffe81fde46aa8f06d8
final,ap_cn_r1,P,N,1,402,canary_eval_b,0.000630273411407731,5.077119217462824e-05,5bbc52afa05ab43e47d37cf25d577f7425a9c5696de8f7d5ef97316a1dea9e38
final,ap_cn_r1,P,N,1,402,canary_eval_c,0.0004633363761510585,6.962406463960614e-05,43c5d57910290d7a95d060ce4ed04a82f0e0f7688d6d9a2fa5c2b788390b0f43
final,ap_cn_r1,P,N,1,402,canary_eval_d,0.00015457911056188225,3.691802524286731e-05,0e689d3db6fec55791bdc6d102eeafb10044596ac188466f48021091a03b9036
final,ap_cn_r1,P,N,1,403,canary_eval_a,0.00037533837133874043,4.269266816185953e-05,6c704fcd861f36b9ad88b3fe0a443d3f0c2cacc220526a60d34f5ceee44a8206
final,ap_cn_r1,P,N,1,403,canary_eval_b,0.0005749546673628921,3.528105606437907e-05,e5757d01a2ea55161b9036a53c889450061077b26fda8ca70a1395adcdb8d158
final,ap_cn_r1,P,N,1,403,canary_eval_c,0.0005321261763602338,4.9190588539591284e-05,9af70368fbde28a4e7b2ab0d62373c3e2c4f348df4e127965be4a14e38f4ae22
final,ap_cn_r1,P,N,1,403,canary_eval_d,0.0002486201463551928,4.026067072954774e-05,01f8eecb63f644d105e8eb582aff6707d2fe97d89a702d5f8661f35a43b3aaa8
final,ap_cn_r1,P,N,1,404,canary_eval_a,0.0005518719866224582,8.632839374735791e-05,1b4ec8d84a78d9b0a4e9de4faf39087837616049c94f5086b79e4c0fcc68adde
final,ap_cn_r1,P,N,1,404,canary_eval_b,0.0007428361758457727,5.503505491539748e-05,e76b468fc8d9fde874240f50c564705582e66aad2dbd9b043152cc4ac9583abe
final,ap_cn_r1,P,N,1,404,canary_eval_c,0.0006608525897646372,9.498334965997991e-05,90cd8f3f1a2d798dd65080232d439d63a00fb877a53a970afd41597455ceea04
final,ap_cn_r1,P,N,1,404,canary_eval_d,0.0003067961527487504,6.565813124274859e-05,494f106f677de5e402ce3363a1383b11bc90d31e6d2379221d993f491c474d50
final,ap_cn_r1,P,N,1,405,canary_eval_a,0.0004995281774269147,9.722561152908783e-05,28c86cf9f17034481b4ef067cfdc8c25211dcf9dfd220a54c7014d319aeafe26
final,ap_cn_r1,P,N,1,405,canary_eval_b,0.0005162844783566058,9.003791476111144e-05,0a8d4bd08aaf23b1ec51df60cd0b915cd62b1fb2a2b623971c8c943ed5e6b11c
final,ap_cn_r1,P,N,1,405,canary_eval_c,0.0006565699822651246,9.707676167277564e-05,9c87fb09a6d90eadb991a63d1bbc5feb61cadc8544ce2bf1a9961242e200490d
final,ap_cn_r1,P,N,1,405,canary_eval_d,0.00023950280676781455,9.523068129835303e-05,9823c36116b53c74900e022e0d9c3f05ffbc58aa4fd67d69dea025aa04d32791
final,ap_cn_r1,P,N,1,406,canary_eval_a,0.0003929885022494869,0.00010765902767290212,a26d74cc772b45f3a773866c6bf7b6d56acccf1a1fe2a7b0c1e7963fb093aa78
final,ap_cn_r1,P,N,1,406,canary_eval_b,0.0005772111178326664,0.00013400374913567846,d7ce0db49dad108d5946b994ad285b649a3d3ec85efc80e4436c43df45fc441c
final,ap_cn_r1,P,N,1,406,canary_eval_c,0.0014284139179319114,0.0001091138659082087,e434fb465b24c4c6304fdbd3aa0c69b8afec746ffdabb113ece3988393d5f524
final,ap_cn_r1,P,N,1,406,canary_eval_d,0.000491254492077968,0.00021020776764835768,fe9623dd06e169f5e81ac66153c42e8713afda52204c7d03adaf4be85edf8b02
final,ap_cp_r0,P,P,0,401,canary_eval_a,0.0003319835007990613,3.697776383205942e-05,7a59b40fa94a4013f79daada350f6169d9897e4f2280f12ce97b5cd2b8bb8dd4
final,ap_cp_r0,P,P,0,401,canary_eval_b,0.0006102291701532388,7.961545021102219e-05,8e966f9c8c949854d67321eb5542a620c6ac205492145d8e4cdbe9e300967cae
final,ap_cp_r0,P,P,0,401,canary_eval_c,0.0006121162196968424,4.466688696337541e-05,f0e9cc9c398ef3c95b3bba641efb6117e042b0d1dd2cb2991f1ddf4344e82331
final,ap_cp_r0,P,P,0,401,canary_eval_d,0.00028726685876756893,5.016221798015398e-05,46b437f0b261e5e6b1414723317e3f2922b80b676d7a135853925453d3d0b2b6
final,ap_cp_r0,P,P,0,402,canary_eval_a,0.0002784141171232146,8.932185948078627e-05,99443b9a8a4a399d8783919fe4e764369b6f8e2a22c9703d4246870681a87ecf
final,ap_cp_r0,P,P,0,402,canary_eval_b,0.0009653475789099824,8.677471433278136e-05,76255298e78706a821890ce672c4afd1956e9f10f6191f0c763be420444155f2
final,ap_cp_r0,P,P,0,402,canary_eval_c,0.0005964700567841237,0.00012854905524588563,5d1432f72226c5e5111a8607d4f121d2416055e431148c294e4fa8b2f9244e3a
final,ap_cp_r0,P,P,0,402,canary_eval_d,0.00022744839950896204,7.617031416679301e-05,5fa2246bdea99f76c49dc471604e6aef1936304b6e5e5a892cfcafb575ed275c
final,ap_cp_r0,P,P,0,403,canary_eval_a,0.0004400310095383144,5.71437865991198e-05,0d99a2f453fb96f62199e828ab9804ee53ecec0860fddf1741bacea0cb3dcc81
final,ap_cp_r0,P,P,0,403,canary_eval_b,0.0006047696474756865,5.9374560932436504e-05,0fd552c6f1d404b95970dcd0bcec37365c02db19f4f8f551c47deb8067456ec8
final,ap_cp_r0,P,P,0,403,canary_eval_c,0.0006798824637475158,6.348806860527868e-05,a9b80454d37d19df71f7a3e6bd58871ba4cdd0c6890c8ad6151aaa7d96d3bfc8
final,ap_cp_r0,P,P,0,403,canary_eval_d,0.00029416508681685176,6.552594102400243e-05,c78d84199789c4d43dc3565c2c29f72a76fdff4337957f7f7d86fe02fca07132
final,ap_cp_r0,P,P,0,404,canary_eval_a,0.0002819367123712745,5.191856327597865e-05,b4a52229861f623ddfd941ae3969b1db7c8cd81a8c29042ed7fabe23aa1f1596
final,ap_cp_r0,P,P,0,404,canary_eval_b,0.0006265525829077542,4.7317725739110315e-05,3c785b9f7afe075b5ff36248b786ec181d70bcbbb88f299878f93efc93bcef61
final,ap_cp_r0,P,P,0,404,canary_eval_c,0.0005750233634696759,6.575983554407244e-05,672f2634ae156555156bfba1074d1f037ba9fdbcdbd9241b76a49e9f32370910
final,ap_cp_r0,P,P,0,404,canary_eval_d,0.00017117049105087396,5.411925284865124e-05,477b2ef97f49f2ec3408f41154f26d7adcb7c51d7aa2df5d4abaa0435f4b1507
final,ap_cp_r0,P,P,0,405,canary_eval_a,0.00037863545763243715,8.984756753534188e-05,e670a04d9717555f927869a8e9748c5a312c77786dd8406a54e676cfeb625182
final,ap_cp_r0,P,P,0,405,canary_eval_b,0.0008267259249878744,8.192976977359691e-05,2b2e5a1fddeb2b9f168aa44381e24f17a749f9b4c9403cf7be4a1ac6b75b0f95
final,ap_cp_r0,P,P,0,405,canary_eval_c,0.0005764911081429605,0.00010785052000542828,26be6de1a46cf00fd165f07238e49df5ff29ba7f55548b6c50b0af6a4bc76b8a
final,ap_cp_r0,P,P,0,405,canary_eval_d,0.0002683760830147887,7.853537414985115e-05,9cf6fe03ade8c8cc62dc788b8d6ca393106c434735e950393ff57607525383ea
final,ap_cp_r0,P,P,0,406,canary_eval_a,0.0002127936937867968,5.0677025182873313e-05,3a46a8264b36fa00f82394dec737cfd7b9ebb38bd6da01fbf2831b997b8147ad
final,ap_cp_r0,P,P,0,406,canary_eval_b,0.0005960470322027329,7.31506475626014e-05,f3df561ced4123f2051d370b9d82bd61b76b363de44bb75eb4edba60a785285d
final,ap_cp_r0,P,P,0,406,canary_eval_c,0.0005279849055984958,6.899637916154742e-05,103c6bb59937190f7c74433f2d425b6d21d66e5a1f1755c77f3931a8c7c1b4b9
final,ap_cp_r0,P,P,0,406,canary_eval_d,0.0002282146250487922,6.614713237532342e-05,4fe6b309ab1525f6a81bf704ca8f9f11df03b976c6bba614c2c237b3d5b95541
final,ap_cp_r1,P,P,1,401,canary_eval_a,0.0002993963665550069,6.844737192620643e-05,4143571d3cb019a7d5c15609b64129792daf36984c264dfbf02cd36912d24137
final,ap_cp_r1,P,P,1,401,canary_eval_b,0.00058962182439085,5.4672321855024424e-05,c14d3289d6153470b654dd7cc732f526aac9525acd4b8c7ac5fd327e89ae955f
final,ap_cp_r1,P,P,1,401,canary_eval_c,0.0004810583501075654,7.068356209906428e-05,15b0d3f6b6472cba97a6826724b34e89602dc2c2cec384f72a090cc03c9c6bf9
final,ap_cp_r1,P,P,1,401,canary_eval_d,0.00021335387876823594,5.672802481880306e-05,6271bea941ce747bb9648411f4767611b812f7a599965c32840744c38d14b5e7
final,ap_cp_r1,P,P,1,402,canary_eval_a,0.00024651795789092703,5.9562719068944406e-05,4baa672a3da3ff3b147c4df2bbc8556591e7956631e0fda133362949a1597132
final,ap_cp_r1,P,P,1,402,canary_eval_b,0.0005710815519766732,5.659517484402895e-05,98c4a29a24f0fe3af7387e67e3c1a8587c493f5138baf45e868174695a46d299
final,ap_cp_r1,P,P,1,402,canary_eval_c,0.0005261545806459838,7.163095423408456e-05,1743ef13ca30bbe350467e23fc2d7817c25c49d655b3da6b78d0eddcc6ced0ce
final,ap_cp_r1,P,P,1,402,canary_eval_d,0.00019030307952484405,5.613453944540477e-05,bdcb43e8ad5fac67b54a55a0ec5bcb52042e39f517ae4d04066e5c5e1828ed2e
final,ap_cp_r1,P,P,1,403,canary_eval_a,0.000327043577737792,6.423601536152648e-05,7254523b2094612e696ad61004baf49c982f2b7203412c9aa0bc88d79df32b17
final,ap_cp_r1,P,P,1,403,canary_eval_b,0.0008338504807808469,6.219918657034585e-05,2ae0c223641f829674acefcb13af7b83264c861f5cca9d2b58e04c4bf5d881f2
final,ap_cp_r1,P,P,1,403,canary_eval_c,0.0007067837541574489,9.668699755348466e-05,e1dde808f7900efd5dcecea18b4425125af0239f99aa24c1a92e9de2f8b4cb46
final,ap_cp_r1,P,P,1,403,canary_eval_d,0.00028940609430396966,7.65446550794007e-05,99fa60baaee978988342717eee708367a8b8c9428633aa099524623eeb630d68
final,ap_cp_r1,P,P,1,404,canary_eval_a,0.0007000329137284986,0.00014516376808135288,07a206ba2954b99bdfc2d71deb35d4ac82fdc452d302b52cfd497a268e5a3314
final,ap_cp_r1,P,P,1,404,canary_eval_b,0.0009339186887250346,0.00014689028555272721,49ec0b34236903dfa08d68bb6253a33a0f85fac16f4d93f8ba812f23e839b5c6
final,ap_cp_r1,P,P,1,404,canary_eval_c,0.0006859176784401842,0.00013611700359096295,bdc0e604b626638f1d292e3b8de5b763521a17c3b36ecbd88b30d64b99c4fb4b
final,ap_cp_r1,P,P,1,404,canary_eval_d,0.0003899153623043922,0.00012446219086199352,bafc2c186dee33e9d04169e9ea9fa7c2a7f8d99236f095c48b74d2f7f63cedb5
final,ap_cp_r1,P,P,1,405,canary_eval_a,0.0003208998763473709,9.219360854464766e-05,4ffd4033b4e51f0bb89461e79d47ec910dab537d965797f75eb42ea9e7d36113
final,ap_cp_r1,P,P,1,405,canary_eval_b,0.0005194775674786176,9.850826602417492e-05,ffccaddb72040eb099467a9080d9003567212af2dd2555547bee150fee70b956
final,ap_cp_r1,P,P,1,405,canary_eval_c,0.0005957907190103292,8.446268903014612e-05,cbcb332e278099408a17c80f3ecbceb9aebe4c373d383250aba55f139ee759ce
final,ap_cp_r1,P,P,1,405,canary_eval_d,0.0002462261853817037,9.521711365524812e-05,a1e1f2043a2a911ddabb26d3c8e44e75c5641ec0638117aeed56a7fdae3b8d69
final,ap_cp_r1,P,P,1,406,canary_eval_a,0.000408336510644793,0.00010376630946830766,0780fa7b0530c0ebf36dd57138920d7ee2690cf487199f78af7a88f5afe0d431
final,ap_cp_r1,P,P,1,406,canary_eval_b,0.001030375503813722,0.00011326344305139237,f3a799c779be36405b2fc5aca8dd582725ed49ef3b94ae331c4e1a853075e39e
final,ap_cp_r1,P,P,1,406,canary_eval_c,0.0006938030697842897,0.00014798399973149116,5289edd3f3dc59406aaae57e67906e9642d19fa434819d08449bf730c97708d3
final,ap_cp_r1,P,P,1,406,canary_eval_d,0.0002599376085254363,0.00010254894495156385,00c71836de01900e5739d2705ac1331961ae6e8e140c04e271a3dd4cae4430d2
